occurrenceId,schemaId,columnOrdinal,moduleCode,moduleTitle,sourceCode,exactSourceLabel,canonicalElementId,canonicalElementLabel,matchMethod,labelRelation,moduleCompatibility,codeAlignment,canonicalObservedCodes,reconciliationStatus,reviewBasis,reviewStatus,candidateElementId
HMIS-RPTCOL-JH-0092,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,92,M2,Deliveries,2.2.3,"Out of total Institutional deliveries, number of institutional deliveries conducted at Midwifery Led Care Unit (MLCU)",HMIS-DE-0579,"Out of total Institutional deliveries, number of institutional deliveries conducted at Midwifery Led Care Unit (MLCU)",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.1.3; 2.2.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0093,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,93,M2,Deliveries,2.3.1,"Out of total number of delivery, PW with age less than <15 years",HMIS-DE-0585,"Out of total number of delivery, PW with age less than <15 years",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.3.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0094,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,94,M2,Deliveries,2.3.2,"Out of total number of delivery, PW with age 15-19 years",HMIS-DE-0584,"Out of total number of delivery, PW with age 15-19 years",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.3.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0095,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,95,M2,Deliveries,2.3.3,"Out of total number of delivery, PW with age more than >19-49 years",HMIS-DE-0587,"Out of total number of delivery, PW with age more than >19-49 years",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.3.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0096,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,96,M2,Deliveries,2.3.4,"Out of total number of delivery, PW with age more than > 49 years",HMIS-DE-0586,"Out of total number of delivery, PW with age more than > 49 years",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.2.4; 2.3.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0097,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,97,M2,Deliveries,2.4,Number of newborns received 6/7 HBNC visits after Delivery (Home+ Institutional),HMIS-DE-0430,Number of newborns received 6/7 HBNC visits after Delivery (Home+ Institutional),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0098,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,98,M2,Deliveries,2.5,No. of identified Sick new-borns referred by ASHA to facility under HBNC Programme,HMIS-DE-0259,No. of identified Sick new-borns referred by ASHA to facility under HBNC Programme,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0099,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,99,M2,Deliveries,2.6,Total number of Children received all scheduled 5 Home visits under HBYC,HMIS-DE-0663,Total number of Children received all scheduled 5 Home visits under HBYC,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,2.6,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0100,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,100,M3,Number of Caesarean (C-Section) deliveries,3.1,Total number of C -Section deliveries performed,HMIS-DE-0658,Total number of C -Section deliveries performed,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0101,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,101,M3,Number of Caesarean (C-Section) deliveries,3.1.1,"Out of total C-sections, number performed at night (8 PM- 8 AM)",HMIS-DE-0576,"Out of total C-sections, number performed at night (8 PM- 8 AM)",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.1.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0102,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,102,M3,Number of Caesarean (C-Section) deliveries,3.1.2,"Out of total C-section, number of women stayed for 72 hours or more after delivery",HMIS-DE-0575,"Out of total C-section, number of women stayed for 72 hours or more after delivery",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.1.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0103,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,103,M4,Pregnancy outcome & details of new-born,4.1.1.a,Live Birth - Male,HMIS-DE-0217,Live Birth - Male,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.1.1.a; 4.1.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0104,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,104,M4,Pregnancy outcome & details of new-born,4.1.1.b,Live Birth - Female,HMIS-DE-0216,Live Birth - Female,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.1.1.b; 4.1.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0105,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,105,M4,Pregnancy outcome & details of new-born,4.1.2,Number of Pre-term newborns ( < 37 weeks of pregnancy),HMIS-DE-0458,Number of Pre-term newborns ( < 37 weeks of pregnancy),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.1.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0106,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,106,M4,Pregnancy outcome & details of new-born,4.1.3.a,Fresh Stillbirth - Intrapartum Stillbirth (28 weeks & above),HMIS-DE-0186,Intrapartum (Fresh) Still Birth,Reviewed terminology/typography alias,Reviewed alias,Compatible,Existing observed code,3.1.3.a; 4.1.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0107,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,107,M4,Pregnancy outcome & details of new-born,4.1.3.b,Mascerated Stillbirth – Antepartum Stillbirth (28 weeks &above),HMIS-DE-0015,Antepartum (Macerated) Still Birth,Reviewed terminology/typography alias,Reviewed alias,Compatible,Existing observed code,3.1.3.b; 4.1.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0108,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,108,M4,Pregnancy outcome & details of new-born,4.1.3.c,Foetal Death (24–27 completed weeks),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-001
HMIS-RPTCOL-JH-0109,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,109,M4,Pregnancy outcome & details of new-born,4.2,Abortion (spontaneous),HMIS-DE-0003,Abortion (spontaneous),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.2; 4.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0110,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,110,M4,Pregnancy outcome & details of new-born,4.3.1.a,Surgical MTPs upto 12 weeks of pregnancy,HMIS-DE-0620,Surgical MTPs upto 12 weeks of pregnancy,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.3.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0111,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,111,M4,Pregnancy outcome & details of new-born,4.3.1.b,MTP more than 12 weeks of pregnancy,HMIS-DE-0235,MTP more than 12 weeks of pregnancy,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.3.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0112,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,112,M4,Pregnancy outcome & details of new-born,4.3.1.c,MTPs completed through Medical methods of abortion (MMA),HMIS-DE-0236,MTPs completed through Medical methods of abortion (MMA),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.3.1.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0113,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,113,M4,Pregnancy outcome & details of new-born,4.3.2.a,Total Post-abortion/MTP Complications Identified,HMIS-DE-0692,Total Post-abortion/MTP Complications Identified,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.3.1; 4.3.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0114,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,114,M4,Pregnancy outcome & details of new-born,4.3.2.b,Post-abortion/MTP complications identified (where abortions were carried out in facilities other than public and accredited private health facilities),HMIS-DE-0601,Post-abortion/MTP complications identified (where abortions were carried out in facilities other than public and accredited private health facilities),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.3.2; 4.3.2.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0115,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,115,M4,Pregnancy outcome & details of new-born,4.3.2.c,Post-abortion/MTP Complications treated,HMIS-DE-0602,Post-abortion/MTP Complications treated,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.3.2.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0116,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,116,M4,Pregnancy outcome & details of new-born,4.3.3,Number of women provided with Post-abortion/ MTP contraception,HMIS-DE-0530,Number of women provided with Post-abortion/ MTP contraception,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,4.3.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0117,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,117,M4,Pregnancy outcome & details of new-born,4.4.1,Number of Newborns weighed at birth,HMIS-DE-0434,Number of Newborns weighed at birth,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.4.1; 4.4.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0118,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,118,M4,Pregnancy outcome & details of new-born,4.4.2,Number of Newborns having weight less than 2500 gms,HMIS-DE-0428,Number of Newborns having weight less than 2500 gms,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.4.2; 4.4.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0119,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,119,M4,Pregnancy outcome & details of new-born,4.4.2.a,"Out of the above, number of Newborns having weight less than 1800 gms",HMIS-DE-0571,"Out of the above, number of Newborns having weight less than 1800 gms",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,3.4.2.a; 4.4.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
