occurrenceId,schemaId,measureSequence,columnOrdinal,objectClass,moduleCode,moduleTitle,sourceCode,exactSourceLabel,rawHeader,state,reportNameAsProvided,downloadDate,reportingPeriod,columnSelection,formatTypeApplicability,facilityTypeApplicability,serviceDeliveryContext,sourceArtifact,sourceArtifactSha256,sourceVersion,versionStatus,canonicalElementId,reconciliationStatus,reviewStatus
HMIS-RPTCOL-JH-0067,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,32,67,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.6.1.d,Number of live births among Syphilis Seropositive Pregnant Women,	1.6.1.d :: Number of live births among Syphilis Seropositive Pregnant Women	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0068,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,33,68,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.6.1.e,Number of babies born to Syphilis-Seropositive Pregnant Women tested positive/ clinically diagnosed for congenital Syphilis,	1.6.1.e :: Number of babies born to Syphilis-Seropositive Pregnant Women tested positive/ clinically diagnosed for congenital Syphilis 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0069,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,34,69,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.6.1.f,"Out of above, babies with congenital Syphilis received curative treatment","	1.6.1.f :: Out of above, babies with congenital Syphilis received curative treatment 	",Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0070,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,35,70,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.7.1,Number of Pregnant Women tested positive for Thyroid disorder,	1.7.1. :: Number of Pregnant Women tested positive for Thyroid disorder	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0071,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,36,71,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.7.2,Number of Pregnant Women treated for thyroid disorder,	1.7.2. :: Number of Pregnant Women treated for thyroid disorder	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0072,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,37,72,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.8.1,Number of Pregnant Women screened for TB,	1.8.1. :: Number of Pregnant Women screened for TB 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0073,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,38,73,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.8.2,Number of Pregnant Women identified with Presumptive TB symptoms,	1.8.2. :: Number of Pregnant Women identified  with Presumptive TB symptoms	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0074,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,39,74,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.8.3,Number of Pregnant Women referred out of those identified with Presumptive TB symptoms,	1.8.3. :: Number of Pregnant Women referred out of those identified with Presumptive TB symptoms 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0075,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,40,75,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1,Total High Risk Pregnancy (HRP) Intrapartum including following:,	1.9.1. :: Total High Risk Pregnancy (HRP) Intrapartum including following:	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0076,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,41,76,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1.a,Number of Pregnant Women only with Post-Partum Haemorrhage(Immediately after delivery) in the facility,	1.9.1.a. :: Number of Pregnant Women only with Post-Partum Haemorrhage(Immediately after delivery) in the facility 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0077,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,42,77,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1.b,Number of Pregnant Women only with Sepsis in the facility,	1.9.1.b. :: Number of Pregnant Women only with Sepsis in the facility	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0078,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,43,78,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1.c,Number of Pregnant Women identified only with Eclampsia in the facility,	1.9.1.c. ::  Number of Pregnant Women identified only with Eclampsia in the facility 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0079,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,44,79,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1.d,Number of Pregnant Women identified only with obstructed labour in the facility,	1.9.1.d. :: Number of Pregnant Women identified only with obstructed labour in the facility 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0080,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,45,80,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.1.e,Number of Pregnant Women identified with more than 1 complication listed above,	1.9.1.e. :: Number of Pregnant Women identified with more than 1 complication listed above	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0081,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,46,81,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.2,Total High Risk Pregnancy (HRP) Antepartum (Only New Cases are to be reported),	1.9.2. :: Total High Risk Pregnancy (HRP) Antepartum (Only New Cases are to be reported)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0082,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,47,82,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.3,Total no. of highrisk ANC cases referred to Higher/ any other facility (Referred out),	1.9.3. :: Total no. of highrisk ANC cases referred to Higher/ any other facility (Referred out)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0083,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,48,83,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.3.a,Total no. of Intrapartum/PNC High Risk Pregnancy cases referred to Higher/ any other facility (Referred out),	1.9.3.a. :: Total no. of Intrapartum/PNC High Risk Pregnancy cases referred to Higher/ any other  facility (Referred out)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0084,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,49,84,HMIS measure occurrence,M1,Ante Natal Care (ANC),1.9.4,Total no. of highrisk ANC cases referred in to the facility (Referred in),	1.9.4. :: Total no. of highrisk ANC cases referred in to the facility (Referred in)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
